SOLO	Servotronics Inc. Common Stock	United States	Capital Goods	Industrial Machinery/Components
ZION	Firsthand Technology Value Fund Inc. Common Stock	United States		
MUI	ShockWave Medical Inc. Common Stock	United States	Health Care	Medical/Dental Instruments
FSTX	Smith & Wesson Brands Inc. Common Stock	United States	Capital Goods	Ordnance And Accessories
RMBI	Switch Inc. Class A Common Stock		Technology	Computer Software: Programming Data Processing
KEX	SolarWinds Corporation Common Stock	United States	Technology	Computer Software: Prepackaged Software
ARL	Sierra Wireless Inc. Common Stock	Canada	Technology	Radio And Television Broadcasting And Communications Equipment
CEM	Stanley Black & Decker Inc. Common Stock	United States	Capital Goods	Industrial Machinery/Components
R	SWK Holdings Corporation Common Stock	United States	Finance	Diversified Financial Services
MNKD	Skyworks Solutions Inc. Common Stock	United States	Technology	Semiconductors
OPTN	Schweitzer-Mauduit International Inc. Common Stock	United States	Basic Industries	Paper
WCN	Southwestern Energy Company Common Stock	United States	Energy	Oil & Gas Production
NPTN	SpringWorks Therapeutics Inc. Common Stock	United States	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
NGS	Southwest Gas Holdings Inc. Common Stock (DE)	United States	Public Utilities	Oil & Gas Production
PFN	Swiss Helvetia Fund Inc. (The) Common Stock	United States		
TRVG	SunCoke Energy Inc. Common Stock	United States	Basic Industries	Steel/Iron Ore
CHFS	Standex International Corporation Common Stock	United States	Technology	Industrial Machinery/Components
SNES	Sensient Technologies Corporation Common Stock	United States	Basic Industries	Major Chemicals
HOLX	China SXT Pharmaceuticals Inc. Ordinary Shares	China	Health Care	Major Pharmaceuticals
OSS	So-Young International Inc. American Depository Shares	China	Technology	EDP Services
RE	Stock Yards Bancorp Inc. Common Stock	United States	Finance	Major Banks
NXP	Synlogic Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
NSIT	Synchrony Financial Common Stock	United States	Finance	Finance: Consumer Services
IIN	Stryker Corporation Common Stock	United States	Health Care	Medical/Dental Instruments
PTN	Sykes Enterprises Incorporated Common Stock	United States	Technology	EDP Services
AA	Synthetic Biologics Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
MVO	Synaptics Incorporated Common Stock $0.001 Par Value	United States	Technology	Semiconductors
PFLT	Synacor Inc. Common Stock	United States	Technology	Computer Software: Programming Data Processing
MDU	Syneos Health Inc. Class A Common Stock	United States	Health Care	Biotechnology: Commercial Physical & Biological Resarch
UUUU	Synalloy Corporation Common Stock	United States	Basic Industries	Steel/Iron Ore
SKM	Sypris Solutions Inc. Common Stock	United States	Capital Goods	Industrial Machinery/Components
BBN	Syros Pharmaceuticals Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
GLBS	Siyata Mobile Inc. Common Shares	Canada	Public Utilities	Telecommunications Equipment
NTB	Systemax Inc. Common Stock	United States	Capital Goods	Industrial Machinery/Components
PRAX	Sysco Corporation Common Stock	United States	Consumer Non-Durables	Food Distributors
CGEM	AT&T Inc.	United States	Public Utilities	Telecommunications Equipment
DHR	TravelCenters of America Inc. Common Stock	United States	Consumer Durables	Automotive Aftermarket
SPSC	TransAlta Corporation Ordinary Shares	Canada	Public Utilities	Electric Utilities: Central
PINE	Del Taco Restaurants Inc. Common Stock	United States	Consumer Services	Restaurants
ATLO	TransAct Technologies Incorporated Common Stock	United States	Technology	Computer peripheral equipment
LUMO	Taitron Components Incorporated Class A Common Stock	United States	Technology	Electronic Components
BVXV	Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of Common Stock)		Health Care	Major Pharmaceuticals
SYK	TAL Education Group American Depositary Shares	China	Consumer Services	Other Consumer Services
GEL	Talos Energy Inc. Common Stock		Energy	Oil & Gas Production
NEXA	Tantech Holdings Ltd. Common Stock	China	Basic Industries	Major Chemicals
SBFG	Taoping Inc. Ordinary Shares	China	Technology	Computer Software: Prepackaged Software
BTRS	Molson Coors Beverage Company Class B Common Stock	Canada	Consumer Non-Durables	Beverages (Production/Distribution)
TINV	Protara Therapeutics Inc.  Common Stock	United States	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
USFD	Taro Pharmaceutical Industries Ltd. Ordinary Shares	Israel	Health Care	Major Pharmaceuticals
RMNI	Tarsus Pharmaceuticals Inc. Common Stock	United States	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
SWIR	Carrols Restaurant Group Inc. Common Stock	United States	Consumer Services	Restaurants
SSY	TAT Technologies Ltd. Ordinary Shares	Israel	Capital Goods	Aerospace
ACIA	Taylor Devices Inc. Common Stock	United States	Capital Goods	Industrial Machinery/Components
AR	Thoma Bravo Advantage Class A Ordinary Shares		Finance	Business Services
PSTG	The Bancorp Inc Common Stock	United States	Finance	Major Banks
MOTS	TrueBlue Inc. Common Stock	United States	Technology	Professional Services
UTG	Translate Bio Inc. Common Stock	United States	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
FIVN	Triumph Bancorp Inc. Common Stock	United States	Finance	Major Banks
NRG	ToughBuilt Industries Inc. Common Stock	United States	Capital Goods	Industrial Machinery/Components
KMDA	Territorial Bancorp Inc. Common Stock	United States	Finance	Savings Institutions
LAWS	Theravance Biopharma Inc. Ordinary Shares	Cayman Islands	Health Care	Major Pharmaceuticals
CVLB	TuanChe Limited American Depositary Shares	China	Miscellaneous	Business Services
MAV	Texas Capital Bancshares Inc. Common Stock	United States	Finance	Major Banks
IPHA	TriCo Bancshares Common Stock	United States	Finance	Major Banks
KYN	Tricida Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
PETS	TCF Financial Corporation Common Stock	United States	Finance	Major Banks
FREE	The Community Financial Corporation Common Stock	United States	Finance	Major Banks
QTNT	Transcontinental Realty Investors Inc. Common Stock	United States	Consumer Services	Real Estate Investment Trusts
MORF	Tactile Systems Technology Inc. Common Stock	United States	Health Care	Medical/Dental Instruments
RLJ	Trip.com Group Limited American Depositary Shares	China	Miscellaneous	Business Services
LARK	TRACON Pharmaceuticals Inc. Common Stock	United States	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
WVVI	TC PipeLines LP Common Units representing Limited Partner Interests	United States	Public Utilities	Natural Gas Distribution
BHLB	BlackRock TCP Capital Corp. Common Stock	United States		
CBH	TCR2 Therapeutics Inc. Common Stock	United States	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
RDUS	Container Store (The) Common Stock		Consumer Services	Home Furnishings
NID	Tucows Inc. Class A Common Stock	Canada	Technology	EDP Services
SO	Toronto Dominion Bank (The) Common Stock	Canada	Finance	Commercial Banks
MSP	Trident Acquisitions Corp. Common Stock	United States	Finance	Business Services
DIAX	Teradata Corporation Common Stock	United States	Technology	Computer Software: Prepackaged Software
AGCB	Templeton Dragon Fund Inc. Common Stock	United States		
BEEM	Transdigm Group Incorporated Transdigm Group Inc. Common Stock	United States	Capital Goods	Military/Government/Technical
EVN	Teladoc Health Inc. Common Stock	United States	Health Care	Medical/Nursing Services
NAKD	Telephone and Data Systems Inc. Common Shares	United States	Public Utilities	Telecommunications Equipment
TGI	Tidewater Inc. Common Stock	United States	Consumer Services	Marine Transportation
EQOS	Teledyne Technologies Incorporated Common Stock	United States	Capital Goods	Industrial Machinery/Components
OM	Tortoise Essential Assets Income Term Fund Common Shares of Beneficial Interest			
APO	Atlassian Corporation Plc Class A Ordinary Shares	United Kingdom	Technology	Computer Software: Prepackaged Software
POAI	Bio-Techne Corp Common Stock	United States	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
MFC	Teck Resources Ltd Ordinary Shares	Canada	Basic Industries	Mining & Quarrying of Nonmetallic Minerals (No Fuels)
NMCI	Tarena International Inc. American Depositary Shares	China	Consumer Services	Other Consumer Services
DXF	Telefonica SA Common Stock	Spain	Public Utilities	Telecommunications Equipment
PCVX	Templeton Emerging Markets Income Fund Inc. Common Stock	United States		
KSPN	Tekkorp Digital Acquisition Corp. Class A Ordinary Shares	United States	Finance	Business Services
NMCO	TE Connectivity Ltd. New Switzerland Registered Shares	Switzerland	Technology	Electronic Components
XENT	TELA Bio Inc. Common Stock	United States	Health Care	Medical/Dental Instruments
CSII	Tellurian Inc. Common Stock	United States	Energy	Oil & Gas Production
OCSI	Tenneco Inc. Class A Voting Common Stock	United States	Capital Goods	Auto Parts:O.E.M.
INFO	Tenable Holdings Inc. Common Stock	United States	Technology	Computer Software: Prepackaged Software
NHI	Tenax Therapeutics Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
SYN	Telecom Argentina SA	Argentina	Public Utilities	Telecommunications Equipment
WOW	Teradyne Inc. Common Stock	United States	Capital Goods	Electrical Products
QTRX	TESSCO Technologies Incorporated Common Stock	United States	Technology	Electronic Components
SDGR	Teva Pharmaceutical Industries Limited American Depositary Shares	Israel	Health Care	Major Pharmaceuticals
AGR	Terex Corporation Common Stock	United States	Capital Goods	Construction/Ag Equipment/Trucks
CPS	Truist Financial Corporation Common Stock	United States	Finance	Major Banks
DPZ	TFF Pharmaceuticals Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
REI	TFI International Inc. Common Shares			
VIH	TFS Financial Corporation Common Stock	United States	Finance	Savings Institutions
HYRE	Teleflex Incorporated Common Stock	United States	Health Care	Medical/Dental Instruments
CTK	Tredegar Corporation Common Stock	United States	Capital Goods	Metal Fabrications
OCG	TransGlobe Energy Corporation Ordinary Shares (Canada)	Canada	Energy	Oil & Gas Production
VRTU	Taseko Mines Ltd. Common Stock	Canada	Basic Industries	Precious Metals
PING	Tengasco Inc. Common Stock	United States	Energy	Oil & Gas Production
FARO	Textainer Group Holdings Limited Common Shares	Bermuda	Technology	Diversified Commercial Services
OVBC	Triumph Group Inc. Common Stock	United States	Capital Goods	Aerospace
CNOB	Tecnoglass Inc. Ordinary Shares	Colombia	Consumer Durables	Electronic Components
ABIO	TEGNA Inc	United States	Consumer Services	Broadcasting
STWO	Teekay LNG Partners L.P.	Bermuda	Consumer Services	Marine Transportation
AJRD	Transportadora de Gas del Sur SA TGS Common Stock	Argentina	Public Utilities	Natural Gas Distribution
TMBR	Target Corporation Common Stock	United States	Consumer Services	Department/Specialty Retail Stores
DOMO	TG Therapeutics Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
ETX	Target Hospitality Corp. Common Stock	United States	Consumer Services	Hotels/Resorts
LAND	Thunder Bridge Acquisition II Ltd. Class A Ordinary Shares	United States	Finance	Business Services
AMNB	Tenet Healthcare Corporation Common Stock	United States	Health Care	Hospital/Nursing Management
ADXN	Tuscan Holdings Corp. II Common Stock	United States	Finance	Business Services
ABUS	Tuscan Holdings Corp. Common Stock	United States	Finance	Business Services
NSPR	First Financial Corporation Indiana Common Stock	United States	Finance	Major Banks
NVCR	Hanover Insurance Group Inc	United States	Finance	Property-Casualty Insurers
DDS	International Tower Hill Mines Ltd. Ordinary Shares (Canada)	Canada	Basic Industries	Precious Metals
EHT	ThermoGenesis Holdings Inc. Common Stock	United States	Capital Goods	Medical Specialities
SACH	Thor Industries Inc. Common Stock	United States	Consumer Non-Durables	Homebuilding
APWC	Tekla Healthcare Opportunies Fund Shares of Beneficial Interest	United States		
BKE	Thermon Group Holdings Inc. Common Stock	United States	Energy	Industrial Machinery/Components
COHU	Gentherm Inc Common Stock	United States	Capital Goods	Auto Parts:O.E.M.
PFBI	Thryv Holdings Inc. Common Stock	United States	Consumer Services	Advertising
VZ	Treehouse Foods Inc. Common Stock	United States	Consumer Non-Durables	Packaged Foods
THC	Theratechnologies Inc. Common Shares	Canada	Health Care	Major Pharmaceuticals
TEAF	Tekla World Healthcare Fund Shares of Beneficial Interest	United States		
MTL	Trean Insurance Group Inc. Common Stock	United States	Finance	Property-Casualty Insurers
THR	Millicom International Cellular S.A. Common Stock	Luxembourg	Public Utilities	Telecommunications Equipment
IEX	UP Fintech Holding Ltd American Depositary Share representing fifteen Class A Ordinary Shares	China	Finance	Investment Bankers/Brokers/Service
KRON	Interface Inc. Common Stock	United States	Consumer Durables	Home Furnishings
KVHI	TIM S.A. American Depositary Shares (Each representing 5 Common Shares)		Public Utilities	Telecommunications Equipment
QTS	Tiga Acquisition Corp. Class A Ordinary Shares	Singapore	Finance	Business Services
FCX	Tiptree Inc. Common Stock	United States	Finance	Property-Casualty Insurers
LIQT	TIAN RUIXIANG Holdings Ltd Class A Ordinary Shares	China	Finance	Specialty Insurers
CONN	Team Inc. Common Stock	United States	Consumer Services	Other Consumer Services
YUM	Titan Machinery Inc. Common Stock	United States	Consumer Services	Other Specialty Stores
HWBK	TJX Companies Inc. (The) Common Stock	United States	Consumer Services	Clothing/Shoe/Accessory Stores
CERT	Teekay Corporation Common Stock	Bermuda	Transportation	Marine Transportation
HPE	Takung Art Co. Ltd. Common Stock		Consumer Services	Other Specialty Stores
AGFS	Turkcell Iletisim Hizmetleri AS Common Stock	Turkey	Public Utilities	Telecommunications Equipment
